2.49902	1.32398
2.49801	1.31743
2.47325	1.21764
2.43966	1.12273
2.39654	1.03431
2.3436	0.953537
2.28129	0.880742
2.21006	0.816251
2.1293	0.760642
2.03923	0.714295
2.01101	0.703582
