-0.67696	-0.147516
-0.701919	-0.174816
-0.734709	-0.194944
-0.785957	-0.216774
-0.815012	-0.226673
-0.839148	-0.235514
-0.859325	-0.244334
-0.892713	-0.261906
-0.895349	-0.263585
